,PTEN
"RNF10>NUDCD1,+",1
"RNF10>CCDC88A,+",1
"USP1>CCDC88A,-",1
"TSC22D3>TINAGL1,+",1
"PTGES3>PREX2,+",1
"RASIP1>SEC63,+",1
"TMEM273>BRK1,+",1
"RNF10>RAB5C,+",1
"EIF3D>TNFAIP1,+",1
"RNF10>TNFAIP1,+",1
"VAT1>TNFAIP1,+",1
"WDR1>LYPLA1,+",1
"RNF10>ZBTB7A,+",1
"KDM2A>ZBTB7A,+",1
"RNF10>MPZL1,+",1
"LPGAT1>PHF20L1,+",1
"POLK>TCN2,+",1
"ARID1A>TCN2,+",1
"USP1>BCL10,-",1
"KDM2A>BCL10,+",1
"LIPA>BCL10,+",1
"PHAX>SOS2,+",1
"RNF10>SOS2,+",1
"STX12>WDR1,+",1
"PEPD>GABARAPL1,+",1
"SAP30BP>CCDC88A,+",1
"SLC39A1>TXNDC12,+",1
"S100A4>TXNDC12,-",1
"SMARCE1>RNF10,+",1
"TTC1>BPTF,+",1
"YME1L1>PKM,+",1
"VPS37B>GABARAPL1,+",1
"USP1>HPCAL1,+",1
"CCT5>SARAF,+",1
"RNF10>PSMB3,+",1
"RNF10>C3orf58,+",1
"VPS37B>STX12,+",1
"WDR1>SLC25A11,+",1
"TMEM273>IFNAR2,+",1
"PHAX>RTF1,+",1
"LIPA>RTF1,+",1
"SMARCE1>KDELR2,+",1
"TMED2>FDPS,+",1
"NDFIP1>FDPS,+",1
"PTGES3>CALCOCO2,+",1
"PTGES3>VAT1,+",1
"PHAX>HPCAL1,+",1
"TAOK3>HPCAL1,-",1
"CNOT4>LPGAT1,+",1
"RNF10>USP14,+",1
"TMEM273>USP14,+",1
"GABARAPL1>ZKSCAN1,+",1
"PHAX>ATP5F1A,+",1
"VPS37B>UPF2,+",1
"CCDC88A>PURA,+",1
"TTC1>PURA,+",1
"TMEM273>PURA,+",1
"KDM2A>PURA,+",1
"TMEM273>PTGES3,+",1
"TTC1>GLG1,-",1
"RNF10>ARMCX3,+",1
"TAOK3>ARMCX3,+",1
"VPS37B>ARMCX3,-",1
"TMEM131>SEC63,+",1
"NDUFV1>CCT5,+",1
"ELMO1>TCN2,+",1
"RASIP1>NDUFV1,+",1
"SAP30BP>RIF1,-",1
"SHISA5>RIF1,+",1
"PPP4R3A>ARID1A,+",1
"NDUFV1>RASIP1,+",1
"WDR1>NDUFV1,+",1
"ELMO1>NDUFV1,+",1
"PEPD>KDELR2,+",1
"GABARAPL1>CCT5,+",1
"KPNB1>SMG1,+",1
"STX12>SMG1,-",1
"SLC39A1>PEPD,+",1
"PSMB3>CREBBP,+",1
"TMEM131>SHOC2,+",1
"MAGT1>SHOC2,+",1
"STX12>MAGT1,+",1
"C1orf123>UBR5,+",1
"TMEM131>UBR5,+",1
"ERGIC2>UBR5,+",1
"SLC39A1>UBR5,+",1
"CYTH1>SNX5,+",1
"PPP3CA>SLC25A6,+",1
"RILPL2>ACTR2,+",1
"LIPA>ZC3H14,+",1
"PSMD13>STX12,+",1
"PSMC4>STX12,+",1
"PSMA1>SAT2,+",1
"RILPL2>SAT2,+",1
"ARID5A>KPNB1,+",1
"PSMD13>SLIRP,+",1
"CYTH1>EMC2,+",1
"AMOTL1>TCN2,+",1
"ERGIC2>SHISA5,+",1
"SLC39A1>RICTOR,+",1
"CYTH1>BEND7,+",1
"NDUFV1>KPNB1,+",1
"BEND7>CCT5,+",1
"PPP4R3A>SAP30BP,+",1
"ELMO1>SAP30BP,-",1
"TMEM131>SAP30BP,-",1
"LAMA5>RFC1,+",1
"GABARAPL1>RFC1,+",1
"PEPD>SERPINB1,+",1
"PPP4R3A>SYF2,+",1
"METAP2>SYF2,+",1
"BEND7>SYF2,+",1
"CYTH1>STAT5B,+",1
"ERGIC2>STAT5B,+",1
"TMEM131>NMI,+",1
"TMEM131>SMARCE1,+",1
"CYTH1>PPP4R3A,-",1
"CYBA>S100A4,+",1
"BEND7>PPP4R3A,+",1
"PPP4R3A>POLR2C,+",1
"CYTH1>POLR2C,-",1
"NFAT5>POLR2C,+",1
"SMARCE1>USP14,+",1
"MTPN>ELMO1,+",1
"NDUFV1>PLPP1,+",1
"SMARCE1>TMEM131,+",1
"PPP4R3A>TMEM131,+",1
"RAB4A>ACTR1A,+",1
"ERGIC2>ACTR1A,+",1
"S100A4>CYBA,+",1
"CYTH1>CYBA,+",1
"ELMO1>S100A4,+",1
"BPTF>SYF2,+",1
"EIF3D>CLTC,+",1
"GLG1>CLTC,+",1
"TAX1BP1>ERC1,+",1
"SLC30A7>PSMB3,+",1
"NDUFA3>PSMB3,+",1
"SLIRP>CYB5B,+",1
"ZNHIT1>TAX1BP1,+",1
"NUCKS1>NDUFA3,+",1
"NFATC3>ERC1,-",1
"UBE2I>EIF3H,+",1
"ACTR1A>UBE2Q2,+",1
"PLCB1>UBE2I,+",1
"CCDC88A>UBE2I,-",1
"EIF2AK2>PRKAA1,+",1
"ARID1A>PRKAA1,+",1
"UBE2I>ETV6,-",1
"UBE2Q2>S100A4,+",1
"C1orf115>SLIRP,+",1
"EIF3H>CASP8AP2,+",1
"ZNHIT1>CBX3,+",1
"UBE2Q2>KLF13,+",1
"COPS2>AGFG1,-",1
"UBE2I>AGFG1,-",1
"MBTPS1>AGFG1,+",1
"SLIRP>EIF2AK2,+",1
"WDR1>EIF2AK2,+",1
"SMARCE1>EIF2AK2,+",1
"SLC30A7>ZNF428,+",1
"NFATC3>RNF10,+",1
"PLCB1>STAT5B,+",1
"ERGIC2>ZMYM4,+",1
"PLCB1>ZMYM4,+",1
"COPS2>TAOK3,+",1
"ELMO1>ISCU,+",1
"AES>S100A4,+",1
"AGFG1>UBE2Q2,+",1
"AHI1>CLTC,+",1
"PLCB1>ARID1A,+",1
"SMC4>TMEM273,+",1
"ZNF428>SAT2,+",1
"UBE2I>COPS2,+",1
"CREBRF>COPS2,+",1
"ZNF207>NME4,+",1
"H2AFJ>SLC30A7,+",1
"WDR1>KNOP1,+",1
"VAT1>ACTR1A,+",1
"H2AFJ>VAT1,+",1
"ELMO1>SMARCE1,+",1
"UBE2I>LAMA5,+",1
"UBE2Q2>LAMA5,+",1
"SLC30A7>WDR1,+",1
"H2AFJ>WDR1,+",1
"ZNF207>TMEM273,+",1
"UBE2I>TMEM273,+",1
"ERGIC2>ZNF652,+",1
"SAT2>ZNF652,+",1
"SEC63>C1orf115,+",1
"VAT1>PTGES3,+",1
"WDR1>SDCCAG8,+",1
"COPS2>SDCCAG8,+",1
"UBE2Q2>SDCCAG8,+",1
"UBE2I>SAP30BP,+",1
"UBE2Q2>NSL1,+",1
"UBE2Q2>KDM2A,+",1
"POLK>KDM2A,+",1
"SEC63>RSRP1,+",1
"ZNF207>RSRP1,+",1
"SLC30A7>SYF2,+",1
"ELMO1>ACTR1A,+",1
"CREBRF>UPF2,+",1
"ZNF207>UPF2,+",1
"SEC63>ZNF207,+",1
"RAB5C>TMEM273,+",1
"PSMB3>HBP1,+",1
"PSMF1>PHF20L1,-",1
"PSMB3>CD55,+",1
"HNRNPAB>HNRNPUL1,+",1
"RAB5C>ELMO1,+",1
"HNRNPUL1>ELMO1,+",1
"NDUFC2>SLC39A1,+",1
"UBE2Q2>TCN2,+",1
"H2AFJ>KNOP1,+",1
"CYTH1>KNOP1,+",1
"LAMA5>KNOP1,+",1
"RNF10>DMAC1,+",1
"SLC39A1>DMAC1,+",1
"NDUFA3>HIPK2,+",1
"HNRNPAB>COX8A,+",1
"ATP6V0E1>RND3,+",1
"ELMO1>DNAJC3,+",1
"WDR1>IFNAR2,+",1
"KDM2A>MBTPS1,+",1
"HNRNPAB>MBTPS1,+",1
"LAMA5>NDUFC2,+",1
"HNRNPUL1>TMEM131,+",1
"ELMO1>TMEM131,+",1
"SAP30BP>PKM,+",1
"RAB5C>HNRNPAB,+",1
"HNRNPUL1>HNRNPAB,+",1
"AP2M1>HNRNPAB,+",1
"SOS2>UQCR10,+",1
"KIAA0355>UQCR10,+",1
"TXNDC12>UQCR10,+",1
"SOS2>CCAR1,+",1
"H2AFJ>SHISA5,+",1
"HNRNPUL1>SHISA5,+",1
"PLCB1>SHISA5,+",1
"TAOK3>CNOT4,+",1
"WDR1>DMAC1,+",1
"METAP2>DMAC1,+",1
"AGFG1>CCDC88A,+",1
"AGFG1>TRA2A,+",1
"UBE2I>SLC39A1,+",1
"SMARCE1>SNHG7,+",1
"TXNDC12>SNHG7,+",1
"UBE2Q2>DBI,+",1
"NFATC3>TNFAIP1,+",1
"AGFG1>PLCB1,+",1
"COPS2>SNX5,+",1
"NDUFA3>PTEN,+",1
"UPF2>H2AFJ,+",1
"CYTH1>CNOT4,+",1
"TAOK3>CHSY1,+",1
"TXNDC12>PEPD,+",1
"CYTH1>TXNDC12,+",1
"TAOK3>TXNDC12,+",1
"SLC39A1>STAT5B,+",1
"KIAA0355>UBE2Q2,+",1
"CYTH1>MTPN,-",1
"HNRNPAB>PRKCSH,+",1
"CYTH1>PRKCSH,+",1
"KPNB1>UPF2,+",1
"ELMO1>UPF2,+",1
"PPP3CA>KDM2A,+",1
"NDUFC2>KDM2A,+",1
"UBE2Q2>CCDC88A,+",1
"ZNF207>LAMA5,+",1
"STX12>FAM120A,+",1
"IFNAR2>WDR1,+",1
"UBE2Q2>RTF1,+",1
"ZNF207>ELMO1,+",1
"TXNDC12>GOLGA2,+",1
"PRDM2>MAGI1,+",1
"S100A4>LGALS1,+",1
"GABARAPL1>LGALS1,+",1
"COX6B1>DOCK9,+",1
"RAB4A>MYADM,+",1
"CBX3>ARF1,+",1
"GLG1>SLC44A1,+",1
"MALL>A4GALT,+",1
"C8orf33>METAP2,+",1
"C8orf33>GLG1,-",1
"TXNDC12>GLG1,+",1
"GABARAPL1>FAM120A,-",1
"PSMF1>NMI,+",1
"C8orf33>NMI,+",1
"IFNAR2>KHDRBS1,+",1
"CAMTA1>ERGIC2,+",1
"SHOC2>ERGIC2,+",1
"STX12>SWAP70,+",1
"RAB4A>CAMTA1,+",1
"XRN2>TFPI,+",1
"TCN2>LSM7,+",1
"UBE2Q2>ITSN2,+",1
"SPAG9>NME4,+",1
"ZKSCAN1>NME4,+",1
"ABI3>KNOP1,+",1
"WAC>PSMC4,+",1
"MALL>PSMC4,+",1
"SPPL2A>LAP3,+",1
"PPA1>AES,+",1
"TSC22D3>ZNF207,+",1
"MED13>NUDT4,+",1
"SOS1>NMI,+",1
"RAB4A>CCT5,+",1
"SEC61G>CCT5,+",1
"GABARAPL1>SH3BGRL2,+",1
"RAB4A>XRN2,-",1
"SEC61G>RNF10,+",1
"KPNB1>RNF10,+",1
"DAZAP2>MAGT1,+",1
"SRP72>MAGT1,+",1
"PNISR>GABARAPL1,+",1
"KPNB1>GABARAPL1,+",1
"UBE2Q2>TSR3,+",1
"CLTC>SLIRP,+",1
"VAT1>SLIRP,+",1
"RAB4A>SHISA5,+",1
"C8orf33>RTF1,+",1
"FAM120A>RTF1,+",1
"UPF2>SH3BGRL2,+",1
"PKM>CAPNS1,+",1
"NUDCD1>TSPAN4,+",1
"SRP72>CLTC,+",1
"SRP72>CCDC88A,+",1
"NUDCD1>TACC1,+",1
"ERGIC2>GSK3B,+",1
"XRN2>PSMF1,+",1
"CLTC>PSMF1,+",1
"IFNAR2>PRDM2,+",1
"UPF2>KDM2A,+",1
"CLTC>PURA,+",1
"SEC61G>PURA,+",1
"GABARAPL1>PURA,+",1
"SRP72>FBN1,+",1
"CAMTA1>PKM,+",1
"SHOC2>COX6B1,+",1
"ZKSCAN1>MED13,+",1
"ABI3>A4GALT,+",1
"IFNAR2>ELMO1,+",1
"SLIRP>CNOT4,+",1
"ZKSCAN1>SPPL2A,+",1
"PSMB1>FKBP9,+",1
"WAC>SMARCE1,+",1
"MALL>YIPF3,+",1
"SLIRP>YIPF3,+",1
"PSMC4>WAC,+",1
"CCT5>CNOT4,-",1
"SLK>A4GALT,-",1
"RNF181>BLOC1S1,+",1
"CCT5>BLOC1S1,+",1
"MALL>TAOK3,+",1
"PSMB3>PPP1R12A,+",1
"KPNB1>MYADM,+",1
"RNF181>PREX2,+",1
"WAC>HNRNPD,+",1
"NME4>MAGT1,+",1
"ABI3>MAGT1,+",1
"TXNDC12>NAPA,+",1
"ARGLU1>PPP1R3B,+",1
"AES>PPA1,+",1
"TAOK3>PSMB5,+",1
"CNOT4>PSMB5,+",1
"TXNDC12>DLC1,+",1
"MED13>C3orf58,+",1
"PSMF1>C3orf58,+",1
"NUDT4>C3orf58,-",1
"NME4>ERGIC2,+",1
"ZKSCAN1>ERGIC2,+",1
"ABI3>ZBTB7A,+",1
"SYF2>PTEN,+",1
"AGFG1>MBTPS1,+",1
"SLIRP>PREX2,-",1
"ABI3>SOS1,+",1
"TXNDC12>C1orf43,+",1
"MED13>ZKSCAN1,+",1
"SLIRP>LAMA5,+",1
"PSMB1>LAMA5,+",1
"SEC61G>LAMA5,+",1
"FKBP9>LAMA5,+",1
"MALL>LAMA5,+",1
"SLK>PSMB3,+",1
"ABI3>PRKAR2A,+",1
"ZKSCAN1>UBE2Q2,+",1
"RNF181>UBE2Q2,+",1
"RNF181>RAB5C,+",1
"C3orf58>C1orf115,+",1
"MTPN>C1orf115,+",1
"WAC>RIT1,+",1
"NUDT4>RIT1,+",1
"MED13>PPP4R3A,+",1
"ABI3>C1orf43,+",1
"ABI3>PPP4R3A,+",1
"PTEN>RNF10,+",1
"PSMF1>RNF10,+",1
"PSMB3>RNF10,+",1
"RNF181>RNF10,+",1
"WAC>SLIRP,+",1
"RNF181>SLIRP,+",1
"ZKSCAN1>ZFHX3,+",1
"TXNDC12>ZFHX3,+",1
"TAOK3>ABI3,-",1
"PSMB1>SEC61B,+",1
"PSMB3>SLK,+",1
"DLC1>RNF181,+",1
"NME4>C1orf43,-",1
"NDUFC2>TAX1BP1,+",1
"UBE2Q2>ERGIC2,+",1
"WDR1>ERGIC2,+",1
"C1orf115>ATP2A2,+",1
"CDH5>GABARAPL1,+",1
"ARID5A>ANP32E,+",1
"METAP2>ANP32E,+",1
"ABHD5>RPS17,+",1
"JPX>RPS17,+",1
"HIGD2A>RPS17,+",1
"SHISA5>HIPK2,-",1
"TRIR>DLL4,+",1
"HIGD2A>HIPK2,+",1
"PSMF1>HIPK2,+",1
"HIGD2A>DBI,+",1
"CDH5>PIK3C2A,+",1
"GABARAPL1>PEPD,+",1
"JPX>SUPT6H,+",1
"PIN4>PPP3CA,+",1
"CPNE3>PNRC2,+",1
"FDPS>NR3C1,+",1
"ABHD5>SLIRP,+",1
"RAB5A>FRYL,+",1
"ATP2A2>UBE2I,+",1
"PEPD>MRPS18B,+",1
"PSMF1>MRPS18B,+",1
"SHISA5>MRPS18B,+",1
"PBXIP1>TTC1,+",1
"ATP2A2>TTC1,+",1
"FDPS>KDELR2,+",1
"PKM>SOD2,+",1
"PEPD>RAB5A,+",1
"PKM>ELOB,+",1
"ATP2A2>APC,+",1
"ANP32E>APC,+",1
"MORF4L1>VAT1,+",1
"ABHD5>CYTH1,+",1
"UBE2I>CYTH1,-",1
"PEPD>RND3,+",1
"ABHD5>SYF2,+",1
"SHISA5>ZCCHC17,+",1
"PEPD>TLE1,+",1
"AC058791.1>TLE1,+",1
"PEPD>PIK3R1,+",1
"FDPS>HOXB4,+",1
"UBE2I>SUGT1,+",1
"PEPD>SUGT1,+",1
"TFAM>SUGT1,+",1
"RAB5A>HBP1,+",1
"PIN4>CPNE2,+",1
"PEPD>CPNE2,+",1
"HNRNPUL1>CPNE2,+",1
"PSMF1>ACTR10,+",1
"FDPS>ARID1A,+",1
"TLE1>TRIR,+",1
"PKM>ARID1A,+",1
"TRA2A>STX12,+",1
"SHISA5>STX12,+",1
"HNRNPUL1>STX12,+",1
"SHISA5>USP1,-",1
"HNRNPUL1>H2AFJ,+",1
"CPNE3>AC058791.1,+",1
"TFAM>AC058791.1,+",1
"JPX>MYLIP,+",1
"ABHD5>MYLIP,+",1
"FDPS>PIN4,+",1
"PSMF1>PIN4,-",1
"STX12>PIN4,+",1
"ABHD5>PIN4,+",1
"SLC44A1>APC,+",1
"PIN4>PLEC,-",1
"RAB5A>WDR1,+",1
"MBTPS1>CREBBP,+",1
"RAB5C>SMIM30,+",1
"TMEM50B>SMIM30,+",1
"SLC39A1>MRPL16,+",1
"TAOK3>MRPL16,-",1
"THAP5>MRPL16,+",1
"FBN1>ENO1,+",1
"C8orf33>CREBBP,+",1
"AES>PLEC,+",1
"AHI1>VPS37B,+",1
"PSMB3>BUB3,+",1
"TCN2>BUB3,+",1
"OGA>GOLGA2,+",1
"BUB3>SLC25A11,+",1
"GLG1>S100A4,+",1
"KDELR2>PHF20L1,+",1
"BPTF>TAOK3,+",1
"TPM1>TAOK3,+",1
"TAOK3>KDM2A,+",1
"RAB5C>C8orf33,+",1
"THAP5>C8orf33,+",1
"WDR1>RAB5C,+",1
"NUDT4>TMEM273,+",1
"SLC39A1>TSR3,+",1
"NDUFA3>TRA2A,+",1
"NDUFA3>C11orf58,+",1
"KDELR2>KPNB1,+",1
"AHI1>KPNB1,+",1
"TAOK3>SLC3A2,+",1
"OGA>ANKRD12,+",1
"PEPD>MAGT1,+",1
"GOLGA2>MAGT1,+",1
"TRA2A>S100A4,+",1
"KDELR2>SHOC2,+",1
"RAB4A>CCDC88A,+",1
"PTEN>NAPA,+",1
"METAP2>COX6B1,+",1
"PKM>COX6B1,+",1
"TRIR>SNX5,+",1
"ABHD5>SNX5,+",1
"ZCCHC17>PGRMC2,+",1
"PKM>JPX,+",1
"FDPS>GFOD1,+",1
"KDELR2>GFOD1,+",1
"ACTR10>SELENOK,+",1
"TFAM>SELENOK,+",1
"PKM>CDKN1A,+",1
"KDELR2>CDKN1A,+",1
"PIN4>RAB11B,-",1
"SHISA5>RAB11B,+",1
"PSMF1>ABHD5,-",1
"PSMB3>SP110,-",1
"SAP30BP>ABHD5,+",1
"ARID5A>ABHD5,-",1
"HIGD2A>PARP1,+",1
"ABHD5>PARP1,+",1
"SHISA5>PARP1,+",1
"RPS17>RAB5C,+",1
"TMEM50B>PTEN,+",1
"RAB4A>PTEN,+",1
"HIGD2A>RILPL2,+",1
"OGA>TMEM50B,-",1
"MBTPS1>LGALS1,+",1
"FBN1>NMI,+",1
"SP110>WDR1,+",1
"MBTPS1>GLG1,+",1
"RPS17>WDR1,+",1
"TTC1>RUFY3,+",1
"CYTH1>IER3,+",1
"RND3>STX12,+",1
"SLIRP>SEC61G,+",1
"PTEN>SAT2,+",1
"SCFD1>SAT2,+",1
"H2AFJ>SAT2,-",1
"SEC61B>MTPN,+",1
"ANXA1>PIK3C2A,+",1
"SCFD1>STX12,+",1
"SEC61G>COPS2,+",1
"SEC61B>AES,+",1
"CCT7>WDR1,+",1
"NDUFA3>TSPAN18,+",1
"NDUFC2>TSPAN18,+",1
"H2AFJ>TSPAN18,+",1
"KDM2A>TSPAN18,+",1
"PSMB3>ATP5F1A,+",1
"CCT7>LIPA,+",1
"PPP4R3A>LIPA,+",1
"SCFD1>CCT7,+",1
"PPP4R3A>SHISA5,+",1
"SEC61G>PKM,+",1
"PPP4R3A>PKM,+",1
"STX12>GABARAPL1,+",1
"CCDC88A>GABARAPL1,+",1
"SCFD1>PSMB3,+",1
"PPP4R3A>PSMB3,+",1
"SLC38A2>ARPC5,+",1
"SLIRP>ARPC5,+",1
"XRCC6>ARPC5,+",1
"FAM204A>VAT1,+",1
"CREBBP>VAT1,+",1
"FAM204A>COPS2,+",1
"KDM2A>PPP3CA,+",1
"SLC3A2>ZNHIT1,+",1
"SLC39A1>PSMB3,+",1
"PLCB1>SMARCE1,+",1
"HIST1H4C>IER3,+",1
"LAMA5>SHOC2,+",1
"PHF20L1>CYTH1,+",1
"TMEM273>PSMA1,+",1
"PSMB3>HIST1H4C,+",1
"DMAC1>GLG1,+",1
"MTPN>RNF10,+",1
"WDR1>UBE2I,+",1
"SLIRP>UBE2I,+",1
"ELMO1>TTC1,+",1
"PSMB3>TTC1,+",1
"PHF20L1>BEND7,+",1
"PSMB3>BEND7,+",1
"RNF10>SMARCE1,+",1
"NDUFA3>SMARCE1,+",1
"SAP30BP>RNH1,+",1
"STX12>MAGOH,+",1
"SLIRP>MAGOH,+",1
"CBX3>MAGOH,+",1
"HNRNPUL1>BIRC2,+",1
"KDM2A>BIRC2,+",1
"H2AFJ>PSMF1,+",1
"KIAA0355>PSMF1,-",1
"CBX3>YWHAH,+",1
"WDR1>SOS2,+",1
"TMEM273>C1orf123,+",1
"SOS1>MAPK3,+",1
"TAOK3>MAPK3,+",1
"UBE2Q2>RNH1,+",1
"SHISA5>RNH1,+",1
"GABARAPL1>COPS2,+",1
"WDR1>HIGD2A,+",1
"TRIR>SLC38A2,+",1
"CREBBP>SLC39A1,+",1
"SLIRP>DBI,+",1
"PPP4R3A>HCFC1R1,+",1
"B2M>SLC38A2,+",1
"CCT7>ICE2,+",1
"CNOT4>NDUFA3,+",1
"SPPL2A>NDUFA3,+",1
"GABARAPL1>SLC39A1,+",1
"MTPN>ZNF428,+",1
"CCT7>EMC2,+",1
"SCFD1>XRCC6,+",1
"ECE1>CLTC,+",1
"AES>CLTC,+",1
"ATP5F1A>SPPL2A,+",1
"CREBBP>SPPL2A,+",1
"RPS17>SHISA5,+",1
"PGRMC2>SHISA5,+",1
"PIN4>PSMF1,-",1
"RAB5A>PSMF1,+",1
"WDR1>PSMF1,-",1
"ARID5A>SP110,+",1
"USP1>SP110,+",1
"ABHD5>SAP30BP,+",1
"NAPA>TMEM50B,+",1
"CDH5>SLC30A7,+",1
"SHISA5>SLC30A7,+",1
"USP1>SHOC2,+",1
"PPDPF>CPNE3,+",1
"PEPD>ARID5A,+",1
"ATP2A2>ARID5A,+",1
"ZCCHC17>TSC22D3,+",1
"PSMF1>AES,+",1
"CREBBP>TPP1,+",1
"PHC2>TPP1,+",1
"AES>ARID5A,+",1
"TSC22D3>MESD,+",1
"HNRNPUL1>ZNF428,+",1
"SEC61B>ASAP1,+",1
"SPPL2A>PBXIP1,+",1
"PSMB3>CCDC88A,+",1
"ECE1>CCDC88A,+",1
"ECE1>H2AFJ,+",1
"CCT7>FDPS,+",1
"VPS29>HIPK2,+",1
"CCT7>SCFD1,+",1
"HIGD2A>S100A4,+",1
"TSC22D3>S100A4,+",1
"PIK3C2A>YWHAH,+",1
"SLIRP>MESD,+",1
"CREBBP>MESD,+",1
"SLC39A1>CCT5,+",1
"AES>TES,+",1
"RND3>RASIP1,+",1
"SLIRP>FAM204A,+",1
"SCFD1>FAM204A,+",1
"SHISA5>FAM204A,+",1
"CREBBP>FAM204A,+",1
"PIK3C2A>GIMAP2,+",1
"H2AFJ>MARCKSL1,+",1
"CCT7>RAB5C,+",1
"CBX3>TSC22D3,+",1
"TPP1>PHC2,+",1
"SPPL2A>CNOT4,+",1
"H2AFJ>CNOT4,+",1
"H2AFJ>KPNB1,+",1
"SEC61G>SHOC2,+",1
"FCHO2>TAPBP,+",1
